Time,Remote DRAM Accesses,Local DRAM Accesses
486.543319505,61806101,38483442
488.545392056,62570665,38777461
490.547864292,63475176,39184747
492.549917697,64322180,39590965
494.552390419,65913987,40339757
496.554441008,66171767,40441019
498.556870497,67056202,40826073
500.559337947,67721825,41160578
502.561396918,68641976,41597619
504.563859527,69449450,42017148
506.5659205,70800773,42692237
508.568389852,71526349,43064471
510.570444029,72359586,43520972
512.572865478,73200420,43948271
514.575332965,74098724,44385576
516.5773874,74935078,44811652
518.579847391,75994081,45374453
520.581919988,76853841,45850384
522.584391232,77788139,46268537
524.586445774,78791523,46790360
526.588868898,79677397,47197055
528.591343665,80603255,47715298
530.593392718,81751330,48226163
532.595856311,82305182,48494297
534.597917165,83092019,48918680
536.60039154,83990102,49305580
538.602440913,84745901,49710132
540.604871052,85509786,50119690
542.607332498,86276220,50471202
544.609395297,87287583,50926459
546.61187223,88200259,51424788
548.613912754,89123894,51892458
550.616392152,89844137,52266152
552.618447409,90740506,52748270
554.620871449,91771186,53284058
556.623335286,92418001,53575854
558.625398072,93347671,54056081
560.627870806,94472094,54618125
562.629920526,95098268,54866840
564.632401311,96083060,55457871
566.634447172,97188607,56007267
568.636868904,98006037,56400237
570.639348823,98946743,56903754
572.641394259,100009688,57386932
574.643867709,100875424,57874986
576.645920332,101462264,58177522
578.648402975,102408346,58669374
580.65045554,103242993,59186625
582.652868663,104413024,59822907
584.655338593,105230566,60253875
586.657392614,105995696,60667668
588.659865416,106870198,61144180
590.66191915,107844219,61636235
592.664411443,108839214,62168566
594.666880989,109474130,62484294
596.668847091,110228721,62904237
598.671097236,111100795,63350239
600.67284578,111914424,63800286
602.675088983,112744034,64284373
604.676845621,113929002,64915630
606.679081894,114695610,65358589
608.680846679,115790663,65945918
610.683099178,116390426,66311326
612.684847409,117053259,66649958
614.687082277,117946926,67110845
616.688844983,118855665,67605042
618.69112881,119739951,68046322
620.692850677,120567726,68508947
622.695096933,121425393,68974680
624.696848206,122421649,69509107
626.699099584,123298861,70021720
628.700847698,124009458,70393135
630.70309218,125030852,70951257
632.704847608,125720128,71373259
634.707088018,126779784,71977195
636.708846047,127593186,72415605
638.711099944,128643711,72960718
640.712848689,129355510,73342344
642.715092285,130264361,73863884
644.716847764,131291192,74378986
646.719086079,132134409,74895287
648.720849358,133007933,75350009
650.723145415,133922269,75893414
652.724847473,134654867,76295783
654.727093695,135609166,76804366
656.728847225,136545567,77314979
658.731091829,137365566,77761454
660.732846835,138266818,78273233
662.735096557,139245444,78804327
664.736845101,140073746,79314803
666.739086772,140986889,79821368
668.740848262,141850021,80333050
670.743081175,142688126,80764152
