Time,Remote DRAM Accesses,Local DRAM Accesses
898.975931672,176731701,200985455
900.978392409,157837805,207464915
902.98045135,157944368,207912875
904.982906323,164550194,210972467
906.984980217,169968589,211634279
908.9874368,168731283,211675068
910.989509891,170268243,211702329
912.991934841,170105617,213101578
914.993206329,72123851,89126613
916.957711272,6182879,6622528
