Time,Remote DRAM Accesses,Local DRAM Accesses
164.172783979,4129666,1962992
166.174520656,3626369,1818677
168.176734773,3749519,1891696
170.178520242,4485389,2163474
172.180736588,3899819,1997951
174.182518624,4413137,2180424
176.184724757,4202840,2108085
178.186520137,4113916,2088561
180.18873933,4815397,2328977
182.190519721,4321782,2205157
184.192732231,4432487,2287629
186.194518502,5090189,2552623
188.196747666,4612875,2439998
190.19851895,5663367,2836931
192.200746791,4854600,2611146
194.202520546,5004651,2686983
196.204784172,5702613,2951256
198.206519697,5207218,2825515
200.208717643,5876160,3108838
202.210518792,5478911,3036074
204.212745709,5449065,3086824
206.214520536,6209894,3428034
208.216746095,5665902,3274087
210.218521596,5740629,3345908
212.221516627,6607864,3755396
214.222520253,6057354,3599939
216.224739002,6974037,4061750
218.226518941,6309571,3894722
220.228740876,6366348,3976362
222.230518599,7175291,4417647
224.232747811,6638742,4269176
226.234519411,7365340,4632292
228.236742447,6857180,4481216
230.238518661,6960631,4575683
232.240738487,7760357,5027243
234.242520305,7187807,4764382
236.245814607,7406812,4953968
238.246520092,8007689,5269394
240.248746407,7576476,5160974
242.250522255,8378758,5570218
244.252749212,7813883,5373218
246.254519186,7959940,5557776
248.256742017,8760380,6050711
250.258520105,8217051,5893799
252.260743277,8980654,6406271
254.262520202,8484838,6251447
256.264735282,8585492,6409915
258.266519355,9375213,6948190
260.268711174,8873943,6796687
262.270518794,9254858,7100601
264.272734002,9506314,7353169
266.274518453,9297610,7336455
268.276734251,10044510,7858219
270.278527091,9551734,7671161
272.280750873,9746967,7942480
274.282518425,10515752,8543532
276.28473925,10056917,8439672
278.286520822,10884300,9098239
280.288738734,10429536,8942890
282.290519119,10552755,9155017
284.292742562,11280693,9771116
286.294518911,10901498,9609958
288.29674328,11457989,10134422
290.298520808,11498866,10289594
292.300742246,11439619,10365920
294.302520601,12213268,11005551
296.304749817,11828089,10986428
298.306519809,11838252,11134859
300.308753781,12646686,11878924
302.310520199,12224528,11787708
304.312748273,14281858,13586389
306.314520016,13149561,13218558
308.316740585,12795214,12939287
310.318520397,13618920,13789758
312.320746586,13123904,13515979
314.322520138,13796936,14200767
316.324737081,13666942,14338346
318.326520222,13718310,14540181
320.328738432,14483228,15397812
322.330519794,14119142,15216619
324.332723352,14322216,15626918
326.334520996,15094098,16396253
328.33703275,14745362,16318071
330.338519662,15532001,17307684
332.340746413,15180534,17150789
334.342521339,15403310,17680391
336.344744795,16240074,18777572
338.346519869,15935939,18658221
340.348752658,16586054,19621581
342.350519133,16389031,19703786
344.352747583,16496359,20001168
346.354519234,17241754,20831847
348.356746975,16890996,20755956
350.358519433,17127335,21142941
352.360737997,17801876,22029043
354.362519372,17473492,21937849
356.364754531,18226393,23012249
358.366519234,17965618,22903792
360.368749446,18195311,23350827
362.370520632,18976054,24391931
364.372748922,18695910,24298731
366.37452065,19485951,25537228
368.376742288,19239643,25398934
370.378520327,19472141,25967402
372.380748436,20262887,27190723
374.382518308,19956294,26965381
376.384744288,20368896,27593697
378.386518941,20806165,28326599
380.388749071,20702219,28407462
382.390521423,21437089,29592736
384.392753045,21285687,29665303
386.394520211,21492975,30056116
388.396747467,22187803,31184762
390.398520626,21909395,31009859
392.400812254,22666599,32176860
394.402519836,22526419,32222822
396.4047444,22666921,32646894
398.406520699,23497356,33970871
400.40875063,23307168,33924025
402.410519219,23781942,34847743
404.412747494,24245081,35708244
406.415068269,24113712,35716512
408.417512346,25058696,37432757
410.419589902,24695829,36972271
412.422048856,24976986,37632427
414.424116245,25762817,38921584
416.426544323,25578031,38821350
418.429016267,26274754,40192144
420.431067931,26132990,40199057
422.433532181,26558346,41064623
424.435596412,27183117,42379972
426.438064401,26992366,42199818
428.440118582,27640339,43487274
430.442543198,28070016,44359839
432.444995181,28124244,44633621
434.447061705,28708034,45779286
436.449519042,28532005,45613773
438.451595759,28804509,46256572
440.45406676,29662418,47987780
442.456120588,29501080,47815768
444.458540716,30328407,49426314
446.461000113,30197402,49315723
448.463069893,30555717,50083080
450.465532464,31278319,51555501
452.467595041,31230710,51603297
454.470036052,31829796,52785530
456.472117057,32178953,53539971
458.474547256,32217892,53680375
460.477005569,33102646,55514274
462.479071366,32954366,55296648
464.4815462,33307325,55957540
466.48359601,34145881,57807564
468.486070311,33992033,57604320
470.488117022,34757052,59200137
472.490544766,34782150,59331146
474.493007799,35066194,59964029
476.495067901,35909226,61811019
478.497541459,35770610,61426615
480.499594636,36347845,62674882
482.502059011,36845719,63709062
484.504121572,37052468,64252698
486.506543189,37954723,65981249
488.509091341,37786715,65693502
490.510519993,38280998,66870938
492.512758912,39146989,68648360
494.514522936,38997260,68246987
496.516765038,39800650,70112088
498.518521697,39812482,69897161
500.520758354,40164722,70655582
502.522521423,41089533,72602485
504.524760953,40977989,72382618
506.526520907,41683461,73948566
508.528753328,41974891,74614097
510.530521986,42322597,75182291
512.532764845,43283971,77247598
514.53452264,43275060,77025898
