[</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:main:30, [<<main-context>>, nil]]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZdlPv	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:main:30
[</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:main:37, [<<main-context>>, nil]]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZdlPv	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:main:37
[</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN4numaI8MyVectorLi3E13NumaAllocatorvEC2Eii:14, [<<main-context>>, nil]]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN4numaIPiLi3E13NumaAllocatorvEcvRS0_Ev	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN4numaI8MyVectorLi3E13NumaAllocatorvEC2Eii:14
[</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN4numaI8MyVectorLi3E13NumaAllocatorvEC2Eii:18, [<<main-context>>, nil]]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN4numaIPiLi3E13NumaAllocatorvEcvRS0_Ev	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN4numaI8MyVectorLi3E13NumaAllocatorvEC2Eii:18
[</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN13NumaAllocatorIiLi3EE8allocateEm:8, [<<main-context>>, nil]]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:numa_alloc_onnode	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN13NumaAllocatorIiLi3EE8allocateEm:8
[</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN13NumaAllocatorIiLi3EE8allocateEm:13, [<<main-context>>, nil]]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:__cxa_allocate_exception	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN13NumaAllocatorIiLi3EE8allocateEm:13
[</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN13NumaAllocatorIiLi3EE8allocateEm:15, [<<main-context>>, nil]]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZNSt9bad_allocC2Ev	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN13NumaAllocatorIiLi3EE8allocateEm:15
[</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN13NumaAllocatorIiLi3EE8allocateEm:15, [<<main-context>>, nil]]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZNSt9exceptionC2Ev	[</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN13NumaAllocatorIiLi3EE8allocateEm:15, [<<main-context>>, nil]]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZNSt9bad_allocC2Ev:4
[</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN13NumaAllocatorIiLi3EE8allocateEm:16, [<<main-context>>, nil]]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:__cxa_throw	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN13NumaAllocatorIiLi3EE8allocateEm:16
[</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN13NumaAllocatorI8MyVectorLi3EE8allocateEm:8, [<<main-context>>, nil]]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:numa_alloc_onnode	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN13NumaAllocatorI8MyVectorLi3EE8allocateEm:8
[</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN13NumaAllocatorI8MyVectorLi3EE8allocateEm:13, [<<main-context>>, nil]]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:__cxa_allocate_exception	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN13NumaAllocatorI8MyVectorLi3EE8allocateEm:13
[</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN13NumaAllocatorI8MyVectorLi3EE8allocateEm:15, [<<main-context>>, nil]]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZNSt9bad_allocC2Ev	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN13NumaAllocatorI8MyVectorLi3EE8allocateEm:15
[</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN13NumaAllocatorI8MyVectorLi3EE8allocateEm:15, [<<main-context>>, nil]]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZNSt9exceptionC2Ev	[</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN13NumaAllocatorI8MyVectorLi3EE8allocateEm:15, [<<main-context>>, nil]]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZNSt9bad_allocC2Ev:4
[</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN13NumaAllocatorI8MyVectorLi3EE8allocateEm:16, [<<main-context>>, nil]]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:__cxa_throw	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN13NumaAllocatorI8MyVectorLi3EE8allocateEm:16
