BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
2025-02-17, 11:15:11, bst, 1024, 20, split, numa, 20, 20, 1600000, 42954445, 43092151, 86046596
2025-02-17, 11:17:09, bst, 1024, 20, split, numa, 20, 100, 1600000, 42879568, 42683293, 85562861
2025-02-17, 11:19:07, bst, 1024, 20, split, regular, 20, 0, 1600000, 27465945, 27940371, 55406316
2025-02-17, 11:20:58, bst, 1024, 20, split, regular, 20, 20, 1600000, 22060212, 22019407, 44079619
2025-02-17, 11:22:50, bst, 1024, 20, split, regular, 20, 100, 1600000, 20486320, 21487363, 41973683
2025-02-17, 11:24:42, bst, 1024, 40, numa, numa, 20, 0, 1600000, 46299078, 44703620, 91002698
2025-02-17, 11:26:40, bst, 1024, 40, numa, numa, 20, 20, 1600000, 46368825, 44776396, 91145221
2025-02-17, 11:28:38, bst, 1024, 40, numa, numa, 20, 100, 1600000, 45784006, 44359021, 90143027
2025-02-17, 11:30:36, bst, 1024, 40, numa, regular, 20, 0, 1600000, 35898884, 32113346, 68012230
2025-02-17, 11:32:27, bst, 1024, 40, numa, regular, 20, 20, 1600000, 35008334, 31369541, 66377875
2025-02-17, 11:34:18, bst, 1024, 40, numa, regular, 20, 100, 1600000, 35770235, 32307538, 68077773
2025-02-17, 11:36:09, bst, 1024, 40, regular, numa, 20, 0, 1600000, 48808517, 47742737, 96551254
2025-02-17, 11:38:08, bst, 1024, 40, regular, numa, 20, 20, 1600000, 44398713, 48694211, 93092924
2025-02-17, 11:40:05, bst, 1024, 40, regular, numa, 20, 100, 1600000, 45605127, 47663341, 93268468
2025-02-17, 11:42:03, bst, 1024, 40, regular, regular, 20, 0, 1600000, 22712442, 23311453, 46023895
2025-02-17, 11:43:54, bst, 1024, 40, regular, regular, 20, 20, 1600000, 26938159, 26742151, 53680310
2025-02-17, 11:45:46, bst, 1024, 40, regular, regular, 20, 100, 1600000, 24515194, 25538233, 50053427
2025-02-17, 11:47:37, bst, 1024, 40, split, numa, 20, 0, 1600000, 45522093, 48019735, 93541828
2025-02-17, 11:49:36, bst, 1024, 40, split, numa, 20, 20, 1600000, 44282517, 41544386, 85826903
2025-02-17, 11:51:34, bst, 1024, 40, split, numa, 20, 100, 1600000, 48295444, 43887625, 92183069
2025-02-17, 11:53:31, bst, 1024, 40, split, regular, 20, 0, 1600000, 30922236, 27219287, 58141523
2025-02-17, 11:55:22, bst, 1024, 40, split, regular, 20, 20, 1600000, 31240480, 27410541, 58651021
2025-02-17, 11:57:13, bst, 1024, 40, split, regular, 20, 100, 1600000, 27195900, 24808664, 52004564
