BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
2025-02-18, 20:45:43, bst, 1024, 40, numa, regular, 20, 0, 1600000, 27950811, 27957156, 55907967
2025-02-18, 20:47:31, bst, 1024, 40, numa, regular, 20, 20, 1600000, 26877318, 26703118, 53580436
2025-02-18, 20:49:21, bst, 1024, 40, numa, regular, 20, 100, 1600000, 27011140, 26979806, 53990946
2025-02-18, 20:51:10, bst, 1024, 40, regular, numa, 20, 0, 1600000, 42308331, 41672012, 83980343
2025-02-18, 20:53:09, bst, 1024, 40, regular, numa, 20, 20, 1600000, 44193203, 43491812, 87685015
2025-02-18, 20:55:07, bst, 1024, 40, regular, numa, 20, 100, 1600000, 41705207, 42526881, 84232088
2025-02-18, 20:57:04, bst, 1024, 40, regular, regular, 20, 0, 1600000, 24110658, 24471164, 48581822
2025-02-18, 20:58:53, bst, 1024, 40, regular, regular, 20, 20, 1600000, 24444534, 24444496, 48889030
2025-02-18, 21:00:43, bst, 1024, 40, regular, regular, 20, 100, 1600000, 20786212, 20783975, 41570187
2025-02-18, 21:02:32, bst, 1024, 40, split, numa, 20, 0, 1600000, 42290821, 38366513, 80657334
2025-02-18, 21:04:31, bst, 1024, 40, split, numa, 20, 20, 1600000, 39353589, 39872394, 79225983
2025-02-18, 21:06:29, bst, 1024, 40, split, numa, 20, 100, 1600000, 40231649, 41657516, 81889165
2025-02-18, 21:08:27, bst, 1024, 40, split, regular, 20, 0, 1600000, 24932336, 24738527, 49670863
2025-02-18, 21:10:16, bst, 1024, 40, split, regular, 20, 20, 1600000, 26085952, 26086934, 52172886
2025-02-18, 21:12:05, bst, 1024, 40, split, regular, 20, 100, 1600000, 25642653, 25642134, 51284787
