
BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
2025-01-28, 21:00:52, bst, 1024, 40, numa, numa, 20, 100, 1600000, 65029956, 65731393, 130761349
2025-01-28, 21:04:49, bst, 1024, 40, numa, regular, 20, 0, 1600000, 32002592, 31113012, 63115604
2025-01-28, 21:08:35, bst, 1024, 40, numa, regular, 20, 20, 1600000, 29862273, 29929512, 59791786
2025-01-28, 21:12:21, bst, 1024, 40, numa, regular, 20, 100, 1600000, 30470124, 30609460, 61079584
2025-01-28, 21:16:07, bst, 1024, 40, regular, numa, 20, 0, 1600000, 68409278, 71221125, 139630403
2025-01-28, 21:20:03, bst, 1024, 40, regular, numa, 20, 20, 1600000, 71154657, 70309996, 141464653
2025-01-28, 21:24:01, bst, 1024, 40, regular, numa, 20, 100, 1600000, 65921904, 72167780, 138089684
2025-01-28, 21:27:59, bst, 1024, 40, regular, regular, 20, 0, 1600000, 28373706, 27692311, 56066017
2025-01-28, 21:31:44, bst, 1024, 40, regular, regular, 20, 20, 1600000, 44940910, 44440766, 89381677
2025-01-28, 21:35:29, bst, 1024, 40, regular, regular, 20, 100, 1600000, 44620529, 41356745, 85977274
2025-01-28, 21:39:14, bst, 1024, 40, split, numa, 20, 0, 1600000, 69006643, 70120138, 139126781
2025-01-28, 21:43:14, bst, 1024, 40, split, numa, 20, 20, 1600000, 65615473, 70949656, 136565129
2025-01-28, 21:47:12, bst, 1024, 40, split, numa, 20, 100, 1600000, 67427650, 65887542, 133315193
2025-01-28, 21:51:10, bst, 1024, 40, split, regular, 20, 0, 1600000, 42828588, 44154475, 86983063
2025-01-28, 21:54:55, bst, 1024, 40, split, regular, 20, 20, 1600000, 36850683, 35451950, 72302633
2025-01-28, 21:58:40, bst, 1024, 40, split, regular, 20, 100, 1600000, 38828222, 38676242, 77504464
