BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
2025-01-13, 06:58:02, bst, 1024, 20, regular, numa, 20, 0, 90000, 1239444, 1259860, 2499304
2025-01-13, 07:11:44, bst, 1024, 20, regular, numa, 20, 20, 90000, 1242695, 1260728, 2503423
2025-01-13, 07:25:24, bst, 1024, 20, regular, regular, 20, 0, 90000, 1215560, 1271795, 2487355
2025-01-13, 07:38:56, bst, 1024, 20, regular, regular, 20, 20, 90000, 1201714, 1267023, 2468737
2025-01-13, 07:52:27, bst, 1024, 20, split, numa, 20, 0, 90000, 1275783, 1253997, 2529780
2025-01-13, 08:06:07, bst, 1024, 20, split, numa, 20, 20, 90000, 1267647, 1241188, 2508835
2025-01-13, 08:19:48, bst, 1024, 20, split, regular, 20, 0, 90000, 1246155, 1236597, 2482752
2025-01-13, 08:33:19, bst, 1024, 20, split, regular, 20, 20, 90000, 1254676, 1196660, 2451336
2025-01-13, 08:46:50, bst, 1024, 40, numa, numa, 20, 0, 90000, 2068732, 2098517, 4167249
2025-01-13, 09:00:32, bst, 1024, 40, numa, numa, 20, 20, 90000, 2093517, 2136864, 4230381
2025-01-13, 09:14:13, bst, 1024, 40, numa, regular, 20, 0, 90000, 2121681, 2127948, 4249629
2025-01-13, 09:27:44, bst, 1024, 40, numa, regular, 20, 20, 90000, 2100465, 2090040, 4190505
2025-01-13, 09:41:15, bst, 1024, 40, regular, numa, 20, 0, 90000, 1551722, 1560402, 3112124
2025-01-13, 09:54:56, bst, 1024, 40, regular, numa, 20, 20, 90000, 1685840, 1675119, 3360959
2025-01-13, 10:08:36, bst, 1024, 40, regular, regular, 20, 0, 90000, 1530368, 1564207, 3094575
2025-01-13, 10:22:07, bst, 1024, 40, regular, regular, 20, 20, 90000, 1457997, 1556599, 3014596
2025-01-13, 10:35:38, bst, 1024, 40, split, numa, 20, 0, 90000, 1764655, 1795435, 3560090
2025-01-13, 10:49:18, bst, 1024, 40, split, numa, 20, 20, 90000, 1770550, 1777182, 3547732
2025-01-13, 11:02:59, bst, 1024, 40, split, regular, 20, 0, 90000, 1381631, 1295805, 2677436
2025-01-13, 11:16:31, bst, 1024, 40, split, regular, 20, 20, 90000, 1770309, 1724119, 3494428
































































































BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
2025-01-13, 14:32:25, bst, 128, 20, numa, numa, 20, 0, 90000, 1488157, 1446698, 2934855
2025-01-13, 14:34:26, bst, 128, 20, numa, numa, 20, 20, 90000, 1503522, 1448677, 2952199
2025-01-13, 14:36:26, bst, 128, 20, numa, numa, 20, 100, 90000, 1410092, 1354642, 2764734
2025-01-13, 14:38:26, bst, 128, 20, numa, regular, 20, 0, 90000, 1494813, 1474113, 2968926
2025-01-13, 14:40:25, bst, 128, 20, numa, regular, 20, 20, 90000, 1489003, 1508265, 2997268
2025-01-13, 14:42:24, bst, 128, 20, numa, regular, 20, 100, 90000, 1368587, 1349482, 2718069
2025-01-13, 14:44:23, bst, 128, 20, regular, numa, 20, 0, 90000, 1311285, 1253088, 2564373
2025-01-13, 14:46:24, bst, 128, 20, regular, numa, 20, 20, 90000, 1216717, 1229063, 2445780
2025-01-13, 14:48:24, bst, 128, 20, regular, numa, 20, 100, 90000, 1257666, 1216718, 2474384
2025-01-13, 14:50:25, bst, 128, 20, regular, regular, 20, 0, 90000, 1224131, 1239819, 2463950
2025-01-13, 14:52:24, bst, 128, 20, regular, regular, 20, 20, 90000, 1179480, 1208710, 2388190
2025-01-13, 14:54:23, bst, 128, 20, regular, regular, 20, 100, 90000, 1208214, 1231478, 2439692
2025-01-13, 14:56:22, bst, 128, 20, split, numa, 20, 0, 90000, 1234278, 1226016, 2460294
2025-01-13, 14:58:23, bst, 128, 20, split, numa, 20, 20, 90000, 1244251, 1213349, 2457600
2025-01-13, 15:00:23, bst, 128, 20, split, numa, 20, 100, 90000, 1242051, 1215500, 2457551
2025-01-13, 15:02:24, bst, 128, 20, split, regular, 20, 0, 90000, 1215567, 1207896, 2423463
2025-01-13, 15:04:23, bst, 128, 20, split, regular, 20, 20, 90000, 1218747, 1215603, 2434350
2025-01-13, 15:06:23, bst, 128, 20, split, regular, 20, 100, 90000, 1217013, 1189874, 2406887
2025-01-13, 15:08:22, bst, 128, 40, numa, numa, 20, 0, 90000, 1719040, 1700520, 3419560
2025-01-13, 15:10:23, bst, 128, 40, numa, numa, 20, 20, 90000, 1735370, 1700424, 3435794
2025-01-13, 15:12:24, bst, 128, 40, numa, numa, 20, 100, 90000, 1682284, 1635071, 3317355
2025-01-13, 15:14:24, bst, 128, 40, numa, regular, 20, 0, 90000, 1731235, 1725039, 3456274
2025-01-13, 15:16:24, bst, 128, 40, numa, regular, 20, 20, 90000, 1681794, 1705751, 3387545
2025-01-13, 15:18:23, bst, 128, 40, numa, regular, 20, 100, 90000, 1684895, 1685205, 3370100
2025-01-13, 15:20:23, bst, 128, 40, regular, numa, 20, 0, 90000, 1563256, 1560811, 3124067
2025-01-13, 15:22:23, bst, 128, 40, regular, numa, 20, 20, 90000, 1612449, 1605085, 3217534
2025-01-13, 15:24:23, bst, 128, 40, regular, numa, 20, 100, 90000, 1640791, 1619905, 3260696
2025-01-13, 15:26:24, bst, 128, 40, regular, regular, 20, 0, 90000, 1574693, 1578352, 3153045
2025-01-13, 15:28:23, bst, 128, 40, regular, regular, 20, 20, 90000, 1530303, 1541754, 3072057
2025-01-13, 15:30:22, bst, 128, 40, regular, regular, 20, 100, 90000, 1473760, 1494484, 2968244
2025-01-13, 15:32:22, bst, 128, 40, split, numa, 20, 0, 90000, 1573696, 1549971, 3123667
2025-01-13, 15:34:23, bst, 128, 40, split, numa, 20, 20, 90000, 1591058, 1574635, 3165693
2025-01-13, 15:36:24, bst, 128, 40, split, numa, 20, 100, 90000, 1546512, 1558415, 3104927
2025-01-13, 15:38:24, bst, 128, 40, split, regular, 20, 0, 90000, 1540308, 1527844, 3068152
2025-01-13, 15:40:24, bst, 128, 40, split, regular, 20, 20, 90000, 1565390, 1568281, 3133671
2025-01-13, 15:42:23, bst, 128, 40, split, regular, 20, 100, 90000, 1441418, 1446055, 2887473
2025-01-13, 15:44:22, bst, 1024, 20, numa, numa, 20, 0, 90000, 1499111, 1396491, 2895602
2025-01-13, 15:58:04, bst, 1024, 20, numa, numa, 20, 20, 90000, 1440535, 1434632, 2875167
2025-01-13, 16:11:44, bst, 1024, 20, numa, numa, 20, 100, 90000, 1458246, 1375068, 2833314
2025-01-13, 16:25:26, bst, 1024, 20, numa, regular, 20, 0, 90000, 1473782, 1392468, 2866250
2025-01-13, 16:38:58, bst, 1024, 20, numa, regular, 20, 20, 90000, 1487414, 1398632, 2886046
2025-01-13, 16:52:29, bst, 1024, 20, numa, regular, 20, 100, 90000, 1367252, 1305573, 2672825
2025-01-13, 17:06:00, bst, 1024, 20, regular, numa, 20, 0, 90000, 1230200, 1216097, 2446297
2025-01-13, 17:19:42, bst, 1024, 20, regular, numa, 20, 20, 90000, 1268757, 1274850, 2543607
2025-01-13, 17:33:22, bst, 1024, 20, regular, numa, 20, 100, 90000, 1257860, 1253344, 2511204
2025-01-13, 17:47:03, bst, 1024, 20, regular, regular, 20, 0, 90000, 1242773, 1181579, 2424352
2025-01-13, 18:00:34, bst, 1024, 20, regular, regular, 20, 20, 90000, 1193357, 1223053, 2416410
2025-01-13, 18:14:05, bst, 1024, 20, regular, regular, 20, 100, 90000, 1168854, 1174411, 2343265
2025-01-13, 18:27:37, bst, 1024, 20, split, numa, 20, 0, 90000, 1294919, 1300515, 2595434
2025-01-13, 18:41:17, bst, 1024, 20, split, numa, 20, 20, 90000, 1293893, 1257722, 2551615
2025-01-13, 18:54:59, bst, 1024, 20, split, numa, 20, 100, 90000, 1297489, 1236670, 2534159
2025-01-13, 19:08:39, bst, 1024, 20, split, regular, 20, 0, 90000, 1272926, 1242703, 2515629
2025-01-13, 19:22:11, bst, 1024, 20, split, regular, 20, 20, 90000, 1206493, 1205703, 2412196
2025-01-13, 19:35:43, bst, 1024, 20, split, regular, 20, 100, 90000, 1265164, 1245658, 2510822
2025-01-13, 19:49:15, bst, 1024, 40, numa, numa, 20, 0, 90000, 2090397, 2139573, 4229970
2025-01-13, 20:02:57, bst, 1024, 40, numa, numa, 20, 20, 90000, 2067735, 2083799, 4151534
2025-01-13, 20:16:38, bst, 1024, 40, numa, numa, 20, 100, 90000, 2028459, 2034265, 4062724
2025-01-13, 20:30:18, bst, 1024, 40, numa, regular, 20, 0, 90000, 2101692, 2102419, 4204111
2025-01-13, 20:43:50, bst, 1024, 40, numa, regular, 20, 20, 90000, 2105829, 2166753, 4272582
2025-01-13, 20:57:22, bst, 1024, 40, numa, regular, 20, 100, 90000, 2003043, 2003257, 4006300
2025-01-13, 21:10:54, bst, 1024, 40, regular, numa, 20, 0, 90000, 1744156, 1748559, 3492715
2025-01-13, 21:24:35, bst, 1024, 40, regular, numa, 20, 20, 90000, 1792097, 1802092, 3594189
2025-01-13, 21:38:17, bst, 1024, 40, regular, numa, 20, 100, 90000, 1536376, 1562469, 3098845
2025-01-13, 21:51:58, bst, 1024, 40, regular, regular, 20, 0, 90000, 1497392, 1592537, 3089929
2025-01-13, 22:05:30, bst, 1024, 40, regular, regular, 20, 20, 90000, 1589909, 1655257, 3245166
