Time,Remote DRAM Accesses,Local DRAM Accesses
314.330077326,74158893,71677835
316.331844079,75096596,72158687
318.334074286,74833490,73248761
320.335846332,75885359,73249449
322.338088344,72067337,79998552
324.339846479,70715871,82287811
326.342134313,70473092,83740382
328.343843126,70732172,84248232
330.346086795,71352939,84354911
332.347842289,73320178,88270533
334.350078296,85679539,92709928
336.351843356,79527334,82576369
338.354094083,84375051,79372399
340.356384757,80400326,83349362
342.358820349,76576703,88270299
344.360915528,71694697,93400286
346.363363098,73481269,93749714
348.365443894,79403248,89793542
350.367866237,79783743,90485587
352.370302067,80438523,91154681
354.372396665,80968179,91294998
356.374877542,87581146,85503413
358.376920207,85627840,90082602
360.379412062,82499029,93992184
362.381454628,82905750,94264216
364.383867665,89312085,88073930
366.386367636,91468576,87921312
368.388393395,92934561,87377252
370.390881702,97338892,82770234
372.392919679,96292068,84235486
374.395598742,97835475,85540331
376.398103025,98365712,85745169
378.400370904,98250139,87094106
380.402611064,102569960,82070651
382.404924957,102585556,80078772
384.407560874,103638561,81290186
386.40784696,104551113,81003932
388.410083493,105696440,81856265
390.411844101,106679751,82236128
392.414409282,107272923,82918318
394.416911693,107877979,83508584
396.419408368,108192916,83753868
398.42144879,107821980,85325515
400.4238691,109439149,79070121
402.426351056,110204978,76653684
404.428394732,111070611,79328089
406.430888583,110674454,88070147
408.432923417,110814595,89123436
410.435416059,110341936,92637303
412.437445517,109107707,96820097
414.439866703,109445226,97720973
416.442329625,111786823,82907952
418.444385386,112970308,81248155
420.446856804,112661495,93895805
422.448924637,109045362,100676884
424.45146539,110328565,101753368
426.45396582,109763816,102405454
428.456392469,111974814,102234791
430.458881602,112324003,102745874
432.460918274,113880369,102252327
434.463415426,116692981,96331255
436.465446483,113454190,102254854
438.467868758,111738535,106955525
440.470353666,112902701,107485447
442.472392667,114109159,107368418
444.474887986,114582610,108066524
446.476923926,115383275,108237606
448.479413329,115417143,108861662
450.481455464,115290608,109546056
452.483866106,115143467,110597624
454.486349932,116100294,111372318
456.488394061,116196752,112187559
458.490886497,115697847,112973908
460.492916457,117310479,113032397
462.495413361,116033758,113700972
464.497447308,118136074,113700146
466.499867426,118219543,114643323
468.502354377,117951757,115075495
470.504394333,117089283,115858327
472.506888372,118397292,116331711
474.508921145,117480278,117257116
476.51141674,119844142,117450174
478.513449931,121302087,116982217
480.515867209,121860045,116757362
482.518112312,122347194,117628877
484.519844034,123135840,118739480
486.522072546,122913194,119527831
488.523849405,123609059,119984172
490.526077852,124056564,120687728
492.527844875,124748395,120500587
494.530083699,125383573,121083657
496.531845486,125597189,121547105
498.534084524,126202244,122573063
500.535849113,126295625,122663005
502.538083612,126273890,123577136
504.539847363,128072767,122807479
506.542075015,130078482,122818862
508.543846053,129219448,123781163
510.546083863,130636808,124206846
512.547846751,130534623,124783238
514.550077425,131039742,125296221
516.551843727,132673465,125266418
518.554076518,131488871,126409802
520.555846027,131882728,126606685
522.558078429,131403317,127471684
524.559843151,131587865,127866719
526.562078032,130969312,129239928
528.563843036,131888785,129502659
530.566073867,132622278,129783758
532.56784478,133608488,130545618
534.570081384,133094803,131587565
536.571844887,132681786,132544394
538.574064676,132775543,133055333
540.575848169,132437218,134014328
542.578073528,132980660,134345431
544.579843854,133487679,135108492
546.582071151,133184684,135762185
548.583844607,133723857,136142717
550.586072865,133975771,136489519
552.587845233,133795410,137082197
554.590120162,134258463,137933249
556.591844376,134322163,138613528
558.594080065,134858079,138857725
560.595847067,134565345,139306213
562.598085139,134792847,139071276
564.599844787,134950621,139615110
566.60207292,135550515,140024621
568.603844489,135421755,140694234
570.606071383,136145620,140660995
572.607847079,136157955,140880451
574.610080278,136764978,140930346
576.611845295,136748638,141922955
578.614077962,137173338,142023701
580.615845326,136965444,142502322
582.618074051,137456663,142794505
584.6198448,137405841,143698576
586.622123321,137497501,144041332
588.623845085,137867145,144411429
590.626080234,139707527,146166424
592.627846793,140413398,147213605
594.630086379,139895259,147362007
596.631846021,140714175,147926557
598.634074005,140694679,148394737
600.635845116,140755518,148630645
602.638083376,141364769,149282739
604.639848366,141537777,149249464
606.642087845,141951519,150030416
608.643847437,141549149,149648631
610.64607985,142514199,149022209
612.647848405,144037308,148215681
614.650090676,144120888,148301400
616.651846585,145016492,150158160
618.65412481,145306821,150594999
620.655845758,144771303,150749762
622.658079015,146181757,150598741
624.659848842,145904489,149597788
626.662090323,145970622,148862664
628.663847419,146591452,148929111
630.666083223,146914049,149396753
632.667846916,147210323,149455190
634.67008239,146102769,144572836
636.67184659,145833672,143598314
638.674080223,146093776,144277217
