Time,Remote DRAM Accesses,Local DRAM Accesses
272.371914991,341242331,435581182
274.374480351,341312545,435465707
276.379918229,341873377,436102729
278.38245779,341416408,435481186
280.383922991,346373467,415322130
282.386518533,362821226,404806466
284.387932258,362385281,404372925
286.390504253,363748469,406118397
288.391922299,363004881,405030910
290.39546789,362305418,404327792
292.399915959,363486773,405675090
294.402501706,363484071,406224522
296.40791277,363939878,406816351
298.410492715,357095942,413989440
300.411915264,351990009,420226387
302.414495256,352208751,420464596
304.415919465,351984724,420109137
306.418466573,352137361,420319230
308.419913959,352059077,420068064
310.423914848,352417800,420610600
312.426472936,352205327,420312922
314.42791922,352041249,420327119
316.431909937,352492146,420847885
318.434460651,352265003,420579717
320.437303281,352344069,420726743
322.443914081,354005162,419523020
324.446510097,363418726,406049086
326.447911868,363139323,405779105
328.450474707,363233878,406027561
330.451914731,363003986,405834388
332.454490747,363119448,405761118
334.459918263,363350631,406417629
336.462489318,363241433,406098556
338.463918139,362998919,405932217
340.466460073,363247647,406130803
342.467925869,349767852,407548529
344.470460414,352026845,420410664
346.471921223,350056570,418783021
348.47568488,352610633,420898630
350.47830109,352462349,420769852
352.483916976,352997584,421269158
354.486489941,352512950,420677386
356.487913533,352242368,420409229
358.490475498,352488634,420535970
360.491917442,352339478,420214840
362.494494485,352359218,420339240
364.495912034,351977266,419792949
366.503912365,353202572,421221148
368.506475254,352286846,420043843
370.50791505,352012996,419867708
372.510462799,352105575,419793860
374.511919089,351921213,419727058
376.51445103,352259497,420165468
378.515918964,351975654,419758918
380.518458335,352239907,420143218
382.519918486,352041998,419677221
384.522465218,352217839,420046519
386.527914971,352873622,420726954
388.53047862,352314695,420127059
390.531914257,352072383,419963394
392.534448397,352251671,420245541
394.5359168,352119841,419800156
396.53847241,352163911,419983051
398.539919394,352076883,420099569
400.543668645,352566352,420514379
402.546271174,351437594,413169087
404.550866967,361167577,400465161
406.555912756,352631055,420623139
408.558487941,357244882,410184704
410.559916425,362671105,405533365
412.562506741,362940350,405835242
414.563917406,362783338,405581210
416.566459114,362736066,405768736
418.571915447,363403437,406163117
420.574467799,362942206,405920741
422.575914405,362458501,405704275
424.578492682,363024336,405848000
426.579917874,362714176,405566280
428.582478194,363029305,405936226
430.583918187,362682299,405540391
432.587916572,363396011,406274580
434.590485299,363118309,406122433
436.591928635,362874622,405728847
438.595915254,363177572,406176590
440.598471477,362930158,405891901
442.603914937,363468883,406332676
444.606477581,362866025,405688531
446.607914703,362647573,405398825
448.610458472,362756664,405571194
450.611920787,362724582,405507820
452.61448186,362842695,405704289
454.615913386,362608626,405417280
456.619916685,363007380,406048181
458.622464373,362914248,405640697
460.623918764,362709261,405491197
462.627912659,363176024,406064302
464.630460587,358388572,399506441
466.631917322,340179676,430603505
468.635914115,340063854,432425708
470.638516571,341130573,434695948
472.6439195,341450100,435143080
474.646508037,341238342,434732381
476.647920144,341004131,434414069
478.65051292,341241831,434630896
480.651918249,340915240,434404701
482.654496248,341133276,434169253
484.655917115,340925806,434418024
486.659157929,341236906,434886694
488.663916264,341597417,435076537
490.666488287,341124552,434596142
492.667919445,340939016,434347003
494.670489683,341176208,434665648
496.671917366,340983747,434446917
498.674477717,341161958,434741243
500.676783987,341082386,434603530
502.683916833,341946786,435741667
504.686488916,341248909,434794222
506.687916383,341006215,434573903
508.690480281,341226988,434910750
510.691914957,341121204,434652041
512.694484152,341110688,434547600
514.695913176,340775815,434602176
516.699911635,341223225,435291908
518.702498838,340997606,435208785
520.703915332,340821698,434834535
522.707916027,340728523,434208604
524.710489436,339134569,433624275
526.712845508,341918881,409700780
528.719915848,368601895,386287520
530.722506346,368634466,390333600
532.723919107,359458090,401627622
534.726552027,362816732,405905252
536.727919953,362436067,405576182
538.730489883,362774748,405874355
540.731917557,362517336,405589520
542.735915542,362971082,406049026
544.738516121,362591130,405785564
546.743914803,362468437,404950162
548.746495574,362055729,406093239
550.747917733,362159992,406008299
552.750506191,362341745,406130976
554.751917373,362152383,405925642
556.754470438,362441252,406172967
558.755915949,362280333,406026022
560.75991767,362644972,406362001
562.762492969,362267481,406257941
564.763915318,361966129,406023485
566.767919346,362392846,406598583
568.770510614,362346912,406335210
570.775916646,362874273,406646767
572.778511977,362368837,406298115
574.779917176,362202640,405956651
576.78246505,358445530,403971070
578.783915186,355225756,407331071
580.786450679,351373900,412851317
582.787917481,346156190,419589915
584.791109534,347153934,418679015
586.79314315,346984214,418978370
588.79991694,344148684,424949196
590.802510314,340412711,434689873
592.803917133,339266875,434280387
594.806484093,340523442,435657570
596.807920171,339821801,434900848
598.810476687,340440797,435580899
600.811914331,340188443,435260722
602.815910547,340831609,436040254
604.818455736,340496541,435553708
606.823910673,339285260,434775616
608.826465647,338308086,434386753
610.827917265,338621549,433929586
612.830477659,338594467,434324854
614.831915724,338342537,434628193
616.834504936,340632770,435605334
618.835916518,340189994,435018183
620.839372511,340724338,435965995
622.841975953,340550962,435675153
624.847911496,341141813,436579695
626.850469619,340561449,435708381
628.85191618,340321018,435445626
630.854484563,340625441,435740283
632.855916847,339924852,434749903
634.858471863,339293766,433224020
636.859915036,338820033,432833108
638.863914433,338603389,434091647
640.866470724,338096534,434247554
642.871298489,338564916,435129264
644.875916817,340704909,435392694
646.878492168,340260833,434991819
648.879970707,335712571,429335943
650.883921165,339844637,432687328
652.886507904,340269592,433992957
654.891919291,339718313,433735062
656.894481185,340201860,433960246
658.895933581,339995876,434015832
660.898482121,340373754,434554092
662.899955663,340227488,434172407
664.902509734,340420534,434427218
666.903918041,338536179,432826954
668.90791777,338913178,432575420
670.910507511,336853040,433642880
672.911920763,337658363,433422763
674.915918581,338504395,433154083
676.918513716,339694071,434485873
678.923915883,340783432,435508602
680.926494365,340148014,434419558
682.927919479,340015393,434503643
684.930461395,340269337,434792532
686.931923246,340052440,434441323
688.934458108,340348999,434206837
690.935919944,340227576,433701498
692.939918603,340732223,434580314
694.942460353,340461722,434248288
696.943955076,340314435,434149994
698.947916297,339132823,432667407
700.95048671,340538355,434577753
702.955917006,341069577,435239738
704.958463449,340734385,434581860
706.95995481,340536896,434269843
708.962527694,340693316,434565446
710.963956489,335587667,427074494
712.966558243,340282933,434162935
714.9679236,342342552,428241359
716.971931997,352126196,420359845
718.974559848,351518362,420286296
720.975918379,351464500,419898750
722.97991744,351856749,420926328
724.982483188,351594489,420416297
726.987915544,352180646,421211371
728.990496377,351657730,420555248
730.991922638,351496352,420211720
732.994478943,351685570,420476718
734.995919795,351451617,420292751
736.998504756,351772307,420449321
738.999916955,351475594,420284047
741.003917729,351548836,420526549
743.006488532,351740621,420553426
745.011658025,352113054,421018645
747.014246543,351704072,420341094
749.015916519,351515953,420171869
751.01850631,351716981,420538763
753.019919154,351553716,420311932
755.022504505,351713551,420515146
757.023920276,351456444,420273940
759.027921316,351904489,420999241
761.030502425,351644051,420738412
763.032383241,351469755,420394502
765.039921479,352407682,421514757
767.042491553,351466508,420032346
769.043921755,351201855,419941166
771.046496308,349903669,414377432
773.047920343,366876225,390816623
775.050516391,362563323,404845551
777.051920802,360632125,403209335
779.054520974,362390125,405095800
781.059921449,363068187,405571558
783.062505794,362598691,404978693
785.063920953,362449661,404618153
787.066487535,362560972,405017179
789.067921348,362529616,404733477
791.070510076,362929771,404997163
793.071920637,362604869,404817273
795.075917986,363115614,405293056
797.078479383,362803198,404972018
799.083916672,363373463,405572140
801.086469216,362872619,405109581
803.087920125,362567270,404804998
805.09052587,362782588,405062183
807.091920081,362311402,404678175
