Time,Remote DRAM Accesses,Local DRAM Accesses
418.563991711,340303662,440854603
420.566508542,340395096,441033402
422.567993318,340134171,440634125
424.570561602,340306098,440765168
426.571994319,340307891,440804158
428.575992116,340715180,441333990
430.578537806,340378943,440918513
432.579997039,340441057,440872093
434.583995097,340514293,441003972
436.586534109,340488293,440865148
438.587995883,340426900,440803699
440.591991693,340863915,441335561
442.594566346,340619641,440960876
444.599994838,340913477,441329181
446.602566511,340436512,440646794
448.603995542,340289885,440383750
450.606545776,340397955,440505642
452.60799398,340042237,439965408
454.610518808,340313814,440368667
456.611996,340170540,440124418
458.615992867,340473954,440548015
460.618534648,340253201,440322569
462.619996193,340052607,440061035
464.623020022,340236603,440367197
466.627989296,340786994,440964817
468.630551255,340404686,440502159
470.631996467,340128399,440253727
472.634544628,339890784,440049257
474.635995642,334676298,434459061
476.638596941,339923685,439974083
478.643994309,339723809,439770763
480.646553722,340189052,440273054
482.647995865,340059511,440132272
484.650529899,340281272,440532611
486.651995014,340229196,440480507
488.654539002,340441130,440869090
490.655994133,340206616,440554190
492.658542107,340110165,440439915
494.662236596,340592618,441065078
496.663995091,340036887,440366456
498.66653865,340343514,440679905
500.667993209,340181883,440340206
502.671991208,340690339,440936093
504.674546744,340340011,440439499
506.679992497,340632089,440868457
508.682570516,340438780,440512624
510.683995121,340122063,440041223
512.686547009,340331523,440417142
514.687993361,339927057,439964820
516.69055361,340571555,440760610
518.691993562,340474813,440684331
520.695988601,340620950,440889166
522.698538088,340297563,440493061
524.699995866,340322389,440521222
526.703991155,340516023,440813072
528.706526277,340671383,440977684
530.711989101,340989147,441371875
532.714527909,340125511,440250934
534.715994523,336167180,435469723
536.718584038,337740619,437387480
538.719998239,339875981,440000170
540.722582207,338212998,437909197
542.723996666,339969215,440004315
544.727991745,340205629,440244916
546.73058199,340311669,440267108
548.731990367,340061354,439915137
550.735992197,340750238,440773723
552.738535408,340394658,440449011
554.739993768,340097295,440099796
556.743991839,340399276,440506595
558.746525536,340245768,440364792
560.751992768,340739363,440993620
562.754536863,340178043,440357374
564.755994626,340039719,440156304
566.758600411,340197707,440456888
568.759991787,340034418,440207237
570.762534288,340137274,440390503
572.763992912,340034768,440330047
574.76799765,340218867,440569415
576.770569437,340184211,440530545
578.771992357,339955867,440252221
580.776000802,340364682,440809850
582.778584226,340224151,440601995
584.779993534,339983130,440294833
586.783995694,340480488,440833181
588.786555416,340049645,440265950
590.791992925,340685394,441028290
592.794614588,340286755,440499525
594.795995751,340147659,440144191
596.798537862,334950661,434363067
598.799995109,338773869,438649090
600.802592884,340226131,440401827
602.803992667,338995879,438739082
604.807990951,340532993,440774994
606.810545193,340295804,440471880
608.811993332,340119469,440300314
610.815990696,340534241,440873852
612.818567321,340445698,440723736
614.823989855,340738037,441130455
616.826554891,340302126,440592778
618.827992241,340062775,440271474
620.830540057,340318397,440617343
622.831993727,340105666,440365866
624.834520595,340286186,440480144
626.83599376,339859161,440040684
628.839992141,340562165,440854436
630.842523186,340329247,440526198
632.843993913,340152822,440289726
634.848003011,340316229,440565162
636.850558228,340090211,440238057
638.851992765,339791944,440012343
640.855989654,340261506,440643900
642.8585321,339715141,439981994
644.863988666,340504943,440890815
646.866524464,339999904,440150519
648.867991715,339748676,439762532
650.870529811,339942789,439953642
652.871988832,339733662,439696202
654.87452472,340016434,440011827
656.875993475,339641729,439564297
658.879991776,334556215,434562005
660.882580553,339320065,439198251
662.883998866,338269080,437831441
664.88799208,339997348,439902960
666.890574058,340222279,440035310
668.895992211,340684486,440657910
670.898567153,340114475,439869024
672.899996346,339761032,439460897
674.902576088,340262631,440001543
676.903990519,340104500,439746861
678.906544335,340263886,439983347
680.907993617,340142863,439742890
682.913086843,340859952,440666034
684.915646344,340242586,439868284
686.918231447,340221997,439899232
688.919994872,340149595,439773618
690.922569476,340272163,439865887
692.927993897,340716455,440434788
694.930560376,340165684,439804944
696.931991076,340183577,439802974
698.934553172,340373497,440147172
700.935993741,340205800,439877885
702.938553917,340522773,440291864
704.93999047,340026806,439601008
706.944003653,340502524,440274584
708.946540441,340364714,440061004
710.94800271,340242579,439934382
712.955991751,341260958,441360140
714.958519031,340416040,440308092
716.959992615,340177162,440041780
718.962541059,337836053,437777261
720.963992574,336359179,436479715
722.966551774,340430121,440372556
724.967990986,339010070,438567114
726.970538371,340263984,440175733
728.971994449,339948847,439801351
730.975497967,340481185,440496870
732.979993298,340361631,440361193
734.982574136,339968662,439892678
736.98399259,340076091,440015583
738.987996383,340573273,440661963
740.990551833,340204504,440300948
742.992268941,340073050,439982622
744.999997223,341186404,441497892
747.002545036,340276098,440312443
749.003991885,340129951,440163346
751.006538539,340459407,440637180
753.00799272,340191245,440323869
755.010524102,340179372,440344681
757.011994763,340062826,440105455
759.014559484,340262555,440305219
761.015992515,339966364,439910465
763.023984767,340834979,441044541
765.026542965,339934348,439855044
767.02799497,340001429,439909509
769.030542232,339893255,439815688
771.031989432,340042416,440013287
773.034544084,340197915,440264537
775.035993693,340049128,439992950
777.038532931,340073195,440127504
779.039990333,339960238,439981216
781.042541859,335903453,435556548
783.047996088,338646372,439053902
785.050600844,340186416,440335432
787.051993051,338928864,438889139
789.054574651,339832258,440062078
791.055995338,339136156,439291191
793.058572301,340223729,440572941
795.059994622,340088328,440449962
797.063997051,340435675,440874693
799.066569359,340207559,440584568
801.067995823,339823953,440044944
803.072002697,340300683,440745173
805.074558886,340124159,440569234
