Time,Remote DRAM Accesses,Local DRAM Accesses
767.027885213,125830559,717341152
769.031883493,126269132,720898151
771.034493301,126529811,725042547
773.039883051,126279846,722706793
775.042456015,126560471,725010888
777.046300349,126519295,724845094
779.051886079,126641830,725348242
781.054448747,126338443,722641318
783.055885295,126261369,721731682
785.058453939,126423188,722778877
787.059883233,126506450,723524168
789.062432151,126637494,724169193
791.06787746,126703606,725070490
793.070426078,126401903,723545968
795.071883239,126377847,722861411
797.074412049,126426740,723319643
799.075888566,126333966,722832648
801.078479715,126354355,723209504
803.079883177,126290883,722586140
805.082434428,126601348,721397241
807.08788208,126802408,720281203
