Time,Remote DRAM Accesses,Local DRAM Accesses
530.747908743,400258312,371715928
532.750473431,400210774,371779010
534.751911983,393478595,365414534
536.754539061,400126401,371674271
538.755909927,398408789,370035038
540.759907401,400966313,372296220
542.762498705,400238551,371691542
544.767919896,400735583,372094408
546.770506677,400157489,371546180
548.771906548,399997590,371336626
550.77449226,400112872,371468065
552.775907173,399856917,371261621
554.778476268,400020416,371321008
556.77990607,399606046,370917639
558.783905386,400387576,371642844
560.786469483,400222893,371494693
562.787904928,400036646,371283928
564.79190408,400447927,371727350
566.794464576,400145002,371443799
568.799902911,400801961,372094978
570.802483046,400120721,371555537
572.803910122,399543176,371077120
574.806484763,399878302,371439086
576.807920274,399648284,371231110
578.810527681,399951110,371645448
580.811920659,399805471,371499989
582.815907293,400297400,372028209
584.818488157,400167842,371979011
586.823905273,400484407,372233481
588.826464832,400005149,371819089
590.82895471,399971815,371784120
592.831928597,399849420,371689315
594.841932011,398041329,369880873
596.844429866,396604224,369017943
598.847040945,399956438,371825531
600.849474711,398812710,370789242
602.851908236,400088168,371947445
604.854525124,399890993,371726858
606.856965052,399865772,371737401
608.863906831,400636822,372475352
610.866502455,400125558,372033449
612.868965219,399840718,371650348
614.871901411,400298939,372074126
616.874651573,400252024,372078175
618.87590753,399769280,371566145
620.881928317,400732971,372511803
622.884431742,399988365,371758814
624.887005527,400128224,371833838
626.889474437,399980560,371758952
628.895907899,400836906,372549703
630.898493225,400012035,371814966
632.900963319,399750269,371667598
634.903900214,399908719,371841524
636.906606503,399916362,371909661
638.91010711,399923197,371854928
640.914066679,400335589,372171912
642.915912628,399620045,371484164
644.918521905,400065725,371883467
646.923908507,400356286,372148500
648.926506036,399938261,371736080
650.927908439,399459137,371229969
652.930515697,399592430,371197068
654.932967051,399710843,371293578
656.935694326,394406889,365864697
658.939923695,398607078,369958800
660.942523079,399534262,370996332
662.943909558,398143459,369712301
664.947904617,400200187,371635995
666.950507869,399788460,371277157
668.955907887,400327662,371699343
670.958490189,399751671,371174641
672.959910405,399523733,371006897
674.962506064,399731947,371191163
676.963910297,399458559,370877084
678.966494591,399910762,371322815
680.96790589,399460274,370862771
682.971901655,399696931,371206458
684.974468634,399780055,371272645
686.97658199,399569273,370951820
688.979161305,399961072,371328726
690.98390427,400198178,371636519
692.986521757,399623087,371172315
694.988976799,399491334,371044779
696.991904295,399815565,371313310
698.994679954,399893117,371324592
700.997488862,399667975,371185770
703.005934695,400903238,372353099
705.008432195,399672502,371226725
707.011039704,399753346,371393390
709.011908496,399502856,371195107
711.014480319,399817681,371656086
713.015904985,399320057,371216891
715.018509173,399769858,371484598
717.019911101,399551840,371256642
719.022505195,393291803,365741767
721.027907393,399704093,371523337
723.036603025,400138877,371821463
725.03906586,398683555,370580868
727.039908995,399421647,371202798
729.042537634,399935219,371634117
731.04391031,399798145,371509999
733.046497307,399935142,371571680
735.051908419,400538938,372094666
737.054475948,399886871,371459097
739.055917868,399828962,371360344
741.058513661,399940167,371525382
743.059908064,399437251,371043848
745.062498031,399354030,370951753
747.067906916,400456257,371975392
749.070504951,399638646,371269567
751.071909844,399111119,370760896
753.074502512,400034678,371631894
755.075907841,399852452,371431441
757.078494124,400168594,371793124
759.079908786,399984519,371540795
761.083906985,400376550,371979745
763.086486647,400040956,371672551
765.091906424,400454837,371992763
767.094494291,399966727,371581737
769.095911615,399725959,371342014
771.098501698,399604578,371248193
773.099909225,399181050,370892244
775.10247764,399597403,371344873
777.103908422,399149107,370850910
779.107904373,396963338,368909723
781.110504513,395821678,368030601
783.113018642,399071253,370759479
785.119905776,398406440,370047521
787.122508599,399365388,370917480
789.12391059,399454347,370993496
791.126476386,399660918,371236506
793.127907675,399347253,370995349
795.1304857,399523222,371062860
797.131908622,399252208,370834132
799.137498752,400263181,371761085
801.143910001,400462528,371939462
803.146488764,399699864,371245257
805.147906063,399564396,371047086
